,t_fcs_ida,E_fcs_ida,delta_rec_ida,carga_ida,t_fcs_vuelta,E_fcs_vuelta,delta_rec_vuelta,carga_vuelta,t_llegada_casa,E_casa,delta_home,Pot_dom
2400,0.0,0.0,0.0,0,1098.0,18.650765757692575,0.0,120,1113.0,0,0,0
2401,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1051.0,0,0,0
2402,0.0,0.0,0.0,0,0.0,0.0,0.0,0,523.0,0,0,0
2403,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1133.0,0,0,0
2404,0.0,0.0,0.0,0,0.0,0.0,0.0,0,838.0,0,0,0
2405,0.0,0.0,0.0,0,0.0,0.0,0.0,0,929.0,0,0,0
2406,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1032.0,0,0,0
2407,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1354.0,0,0,0
2408,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1075.0,0,0,0
2409,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1214.0,0,0,0
2410,0.0,0.0,0.0,0,912.0,18.083971002299382,0.0,120,941.0,0,0,0
2411,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1157.0,0,0,0
2412,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1188.0,0,0,0
2413,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1363.0,0,0,0
2414,0.0,0.0,0.0,0,0.0,0.0,0.0,0,690.0,0,0,0
2415,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1245.0,0,0,0
2416,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1403.0,0,0,0
2417,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1316.0,0,0,0
2418,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1092.0,0,0,0
2419,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1171.0,0,0,0
2420,0.0,0.0,0.0,0,0.0,0.0,0.0,0,872.0,0,0,0
2421,0.0,0.0,0.0,0,0.0,0.0,0.0,0,781.0,0,0,0
2422,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1305.0,0,0,0
2423,0.0,0.0,0.0,0,0.0,0.0,0.0,0,778.0,0,0,0
2424,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1124.0,0,0,0
2425,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1070.0,0,0,0
2426,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1017.0,0,0,0
2427,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1278.0,0,0,0
2428,0.0,0.0,0.0,0,0.0,0.0,0.0,0,961.0,0,0,0
2429,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1049.0,0,0,0
2430,0.0,0.0,0.0,0,1003.0,16.593168904341532,8.0,120,1018.0,0,0,0
2431,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1113.0,0,0,0
2432,0.0,0.0,0.0,0,0.0,0.0,0.0,0,810.0,0,0,0
2433,0.0,0.0,0.0,0,1103.0,21.361922735236302,11.0,120,1151.0,0,0,0
2434,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1247.0,0,0,0
2435,0.0,0.0,0.0,0,0.0,0.0,0.0,0,927.0,0,0,0
2436,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1263.0,0,0,0
2437,0.0,0.0,0.0,0,0.0,0.0,0.0,0,927.0,0,0,0
2438,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1208.0,0,0,0
2439,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1126.0,0,0,0
2440,0.0,0.0,0.0,0,0.0,0.0,0.0,0,838.0,0,0,0
2441,0.0,0.0,0.0,0,0.0,0.0,0.0,0,904.0,0,0,0
2442,0.0,0.0,0.0,0,1637.0,18.972817985822,9.0,120,1662.0,0,0,0
2443,0.0,0.0,0.0,0,1046.0,18.756738367190632,9.0,120,1078.0,0,0,0
2444,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1102.0,0,0,0
2445,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1328.0,0,0,0
2446,0.0,0.0,0.0,0,0.0,0.0,0.0,0,772.0,0,0,0
2447,0.0,0.0,0.0,0,0.0,0.0,0.0,0,955.0,0,0,0
2448,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1523.0,0,0,0
2449,0.0,0.0,0.0,0,1141.0,17.127791657669686,0.0,120,1176.0,0,0,0
2450,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1467.0,0,0,0
2451,0.0,0.0,0.0,0,676.0,17.962736995511474,9.0,120,705.0,0,0,0
2452,0.0,0.0,0.0,0,0.0,0.0,0.0,0,999.0,0,0,0
2453,0.0,0.0,0.0,0,0.0,0.0,0.0,0,766.0,0,0,0
2454,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1050.0,0,0,0
2455,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1052.0,0,0,0
2456,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1054.0,0,0,0
2457,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1610.0,0,0,0
2458,0.0,0.0,0.0,0,1106.0,16.298370839104237,0.0,120,1132.0,0,0,0
2459,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1264.0,0,0,0
2460,0.0,0.0,0.0,0,0.0,0.0,0.0,0,956.0,0,0,0
2461,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1140.0,0,0,0
2462,0.0,0.0,0.0,0,1193.0,18.916103004276238,9.0,120,1213.0,0,0,0
2463,0.0,0.0,0.0,0,0.0,0.0,0.0,0,821.0,0,0,0
2464,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1346.0,0,0,0
2465,0.0,0.0,0.0,0,0.0,0.0,0.0,0,817.0,0,0,0
2466,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1186.0,0,0,0
2467,0.0,0.0,0.0,0,1161.0,17.68301244622582,0.0,120,1195.0,0,0,0
2468,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1045.0,0,0,0
2469,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1235.0,0,0,0
2470,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1441.0,0,0,0
2471,0.0,0.0,0.0,0,0.0,0.0,0.0,0,868.0,0,0,0
2472,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1529.0,0,0,0
2473,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1412.0,0,0,0
2474,0.0,0.0,0.0,0,1131.0,19.865249519810003,10.0,120,1162.0,0,0,0
2475,0.0,0.0,0.0,0,1201.0,22.394265790982807,11.0,120,1224.0,0,0,0
2476,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1283.0,0,0,0
2477,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1462.0,0,0,0
2478,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1297.0,0,0,0
2479,0.0,0.0,0.0,0,0.0,0.0,0.0,0,642.0,0,0,0
2480,0.0,0.0,0.0,0,808.0,17.180256149953443,0.0,120,846.0,0,0,0
2481,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1085.0,0,0,0
2482,0.0,0.0,0.0,0,0.0,0.0,0.0,0,760.0,0,0,0
2483,0.0,0.0,0.0,0,0.0,0.0,0.0,0,969.0,0,0,0
2484,0.0,0.0,0.0,0,1186.0,19.592860252571842,10.0,120,1222.0,0,0,0
2485,0.0,0.0,0.0,0,1255.0,20.316083194908504,10.0,120,1279.0,0,0,0
2486,0.0,0.0,0.0,0,1212.0,19.355579454027087,10.0,120,1241.0,0,0,0
2487,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1378.0,0,0,0
2488,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1300.0,0,0,0
2489,0.0,0.0,0.0,0,1355.0,17.20158398072873,0.0,120,1379.0,0,0,0
2490,0.0,0.0,0.0,0,1153.0,19.312842281007978,10.0,120,1180.0,0,0,0
2491,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1015.0,0,0,0
2492,0.0,0.0,0.0,0,1322.0,18.647654961144006,9.0,120,1379.0,0,0,0
2493,0.0,0.0,0.0,0,1226.0,17.38860794644577,9.0,120,1254.0,0,0,0
2494,0.0,0.0,0.0,0,0.0,0.0,0.0,0,909.0,0,0,0
2495,0.0,0.0,0.0,0,977.0,17.896112018689244,0.0,120,1001.0,0,0,0
2496,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1073.0,0,0,0
2497,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1443.0,0,0,0
2498,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1043.0,0,0,0
2499,0.0,0.0,0.0,0,1076.0,18.500247896315514,9.0,120,1110.0,0,0,0
2500,892.0,23.164001362307317,0.0,120,0.0,0.0,0.0,0,1200.0,0,0,0
2501,0.0,0.0,0.0,0,951.0,19.521922370107596,10.0,120,1003.0,0,0,0
2502,0.0,0.0,0.0,0,0.0,0.0,0.0,0,884.0,0,0,0
2503,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1066.0,0,0,0
2504,0.0,0.0,0.0,0,1012.0,15.749325450320203,0.0,120,1033.0,0,0,0
2505,0.0,0.0,0.0,0,0.0,0.0,0.0,0,922.0,0,0,0
2506,0.0,0.0,0.0,0,0.0,0.0,0.0,0,970.0,0,0,0
2507,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1132.0,0,0,0
2508,0.0,0.0,0.0,0,0.0,0.0,0.0,0,793.0,0,0,0
2509,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1270.0,0,0,0
2510,0.0,0.0,0.0,0,758.0,16.955093398824584,8.0,120,782.0,0,0,0
2511,0.0,0.0,0.0,0,0.0,0.0,0.0,0,949.0,0,0,0
2512,0.0,0.0,0.0,0,0.0,0.0,0.0,0,695.0,0,0,0
2513,0.0,0.0,0.0,0,1421.0,19.36701752703185,10.0,120,1441.0,0,0,0
2514,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1114.0,0,0,0
2515,0.0,0.0,0.0,0,0.0,0.0,0.0,0,916.0,0,0,0
2516,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1067.0,0,0,0
2517,0.0,0.0,0.0,0,1396.0,18.150381717675316,0.0,120,1438.0,0,0,0
2518,0.0,0.0,0.0,0,0.0,0.0,0.0,0,871.0,0,0,0
2519,0.0,0.0,0.0,0,1317.0,20.495065369155117,10.0,120,1343.0,0,0,0
2520,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1239.0,0,0,0
2521,0.0,0.0,0.0,0,1503.0,20.457193277721004,10.0,120,1535.0,0,0,0
2522,0.0,0.0,0.0,0,0.0,0.0,0.0,0,818.0,0,0,0
2523,0.0,0.0,0.0,0,0.0,0.0,0.0,0,803.0,0,0,0
2524,0.0,0.0,0.0,0,1160.0,17.53879034615963,0.0,120,1189.0,0,0,0
2525,0.0,0.0,0.0,0,0.0,0.0,0.0,0,782.0,0,0,0
2526,0.0,0.0,0.0,0,1130.0,17.82885211750131,9.0,120,1169.0,0,0,0
2527,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1266.0,0,0,0
2528,0.0,0.0,0.0,0,1038.0,17.665561010532222,9.0,120,1074.0,0,0,0
2529,0.0,0.0,0.0,0,0.0,0.0,0.0,0,945.0,0,0,0
2530,0.0,0.0,0.0,0,0.0,0.0,0.0,0,904.0,0,0,0
2531,0.0,0.0,0.0,0,718.0,18.992304328759175,0.0,120,748.0,0,0,0
2532,0.0,0.0,0.0,0,1039.0,15.420625138773332,8.0,120,1056.0,0,0,0
2533,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1497.0,0,0,0
2534,0.0,0.0,0.0,0,802.0,20.05198749469301,0.0,120,830.0,0,0,0
2535,0.0,0.0,0.0,0,1080.0,20.11089026108422,10.0,120,1112.0,0,0,0
2536,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1136.0,0,0,0
2537,0.0,0.0,0.0,0,1469.0,17.653847023927927,9.0,120,1538.0,0,0,0
2538,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1122.0,0,0,0
2539,0.0,0.0,0.0,0,0.0,0.0,0.0,0,849.0,0,0,0
2540,0.0,0.0,0.0,0,990.0,17.75002178492878,0.0,120,1020.0,0,0,0
2541,0.0,0.0,0.0,0,1344.0,16.36786705924545,0.0,120,1368.0,0,0,0
2542,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1261.0,0,0,0
2543,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1200.0,0,0,0
2544,0.0,0.0,0.0,0,0.0,0.0,0.0,0,903.0,0,0,0
2545,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1361.0,0,0,0
2546,0.0,0.0,0.0,0,1112.0,17.929697807460023,9.0,120,1131.0,0,0,0
2547,0.0,0.0,0.0,0,828.0,19.5109657108454,0.0,120,866.0,0,0,0
2548,0.0,0.0,0.0,0,0.0,0.0,0.0,0,877.0,0,0,0
2549,0.0,0.0,0.0,0,1035.0,18.628102119312594,0.0,120,1070.0,0,0,0
2550,730.0,22.386781193311695,0.0,120,0.0,0.0,0.0,0,1000.0,0,0,0
2551,0.0,0.0,0.0,0,875.0,19.865466333054016,0.0,120,902.0,0,0,0
2552,0.0,0.0,0.0,0,0.0,0.0,0.0,0,920.0,0,0,0
2553,0.0,0.0,0.0,0,0.0,0.0,0.0,0,931.0,0,0,0
2554,0.0,0.0,0.0,0,979.0,20.48015156269566,10.0,120,1011.0,0,0,0
2555,0.0,0.0,0.0,0,1177.0,16.172308968155047,0.0,120,1209.0,0,0,0
2556,0.0,0.0,0.0,0,1075.0,16.796564898066602,8.0,120,1100.0,0,0,0
2557,0.0,0.0,0.0,0,1079.0,18.289753098905553,9.0,120,1113.0,0,0,0
2558,0.0,0.0,0.0,0,0.0,0.0,0.0,0,741.0,0,0,0
2559,0.0,0.0,0.0,0,1268.0,19.13097076775083,10.0,120,1293.0,0,0,0
2560,0.0,0.0,0.0,0,1002.0,17.550826701348036,0.0,120,1020.0,0,0,0
2561,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1537.0,0,0,0
2562,0.0,0.0,0.0,0,0.0,0.0,0.0,0,962.0,0,0,0
2563,0.0,0.0,0.0,0,0.0,0.0,0.0,0,802.0,0,0,0
2564,0.0,0.0,0.0,0,719.0,17.167400944880896,9.0,120,746.0,0,0,0
2565,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1179.0,0,0,0
2566,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1129.0,0,0,0
2567,0.0,0.0,0.0,0,0.0,0.0,0.0,0,909.0,0,0,0
2568,0.0,0.0,0.0,0,0.0,0.0,0.0,0,634.0,0,0,0
2569,0.0,0.0,0.0,0,993.0,18.870602421591837,9.0,120,1030.0,0,0,0
2570,0.0,0.0,0.0,0,1092.0,20.11095091999634,0.0,120,1125.0,0,0,0
2571,0.0,0.0,0.0,0,1050.0,18.396918028675614,9.0,120,1070.0,0,0,0
2572,0.0,0.0,0.0,0,0.0,0.0,0.0,0,802.0,0,0,0
2573,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1475.0,0,0,0
2574,0.0,0.0,0.0,0,1579.0,20.026897431309543,10.0,120,1600.0,0,0,0
2575,0.0,0.0,0.0,0,995.0,19.85960503095897,0.0,120,1036.0,0,0,0
2576,0.0,0.0,0.0,0,1073.0,21.82273751358882,11.0,120,1093.0,0,0,0
2577,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1426.0,0,0,0
2578,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1430.0,0,0,0
2579,0.0,0.0,0.0,0,0.0,0.0,0.0,0,903.0,0,0,0
2580,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1007.0,0,0,0
2581,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1364.0,0,0,0
2582,0.0,0.0,0.0,0,0.0,0.0,0.0,0,959.0,0,0,0
2583,0.0,0.0,0.0,0,1457.0,18.46900155567872,0.0,120,1487.0,0,0,0
2584,0.0,0.0,0.0,0,1318.0,19.219162217403163,10.0,120,1338.0,0,0,0
2585,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1000.0,0,0,0
2586,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1064.0,0,0,0
2587,0.0,0.0,0.0,0,0.0,0.0,0.0,0,751.0,0,0,0
2588,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1146.0,0,0,0
2589,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1377.0,0,0,0
2590,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1118.0,0,0,0
2591,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1173.0,0,0,0
2592,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1053.0,0,0,0
2593,0.0,0.0,0.0,0,607.0,20.261056018939495,10.0,120,629.0,0,0,0
2594,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1093.0,0,0,0
2595,0.0,0.0,0.0,0,1413.0,17.98834834959307,9.0,120,1439.0,0,0,0
2596,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1291.0,0,0,0
2597,0.0,0.0,0.0,0,846.0,19.394637993377447,10.0,120,871.0,0,0,0
2598,0.0,0.0,0.0,0,0.0,0.0,0.0,0,778.0,0,0,0
2599,0.0,0.0,0.0,0,776.0,19.428537769491847,10.0,120,801.0,0,0,0
2600,0.0,0.0,0.0,0,1275.0,17.56916996077497,9.0,120,1306.0,0,0,0
2601,0.0,0.0,0.0,0,710.0,17.160841363667476,9.0,120,736.0,0,0,0
2602,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1376.0,0,0,0
2603,0.0,0.0,0.0,0,0.0,0.0,0.0,0,972.0,0,0,0
2604,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1406.0,0,0,0
2605,0.0,0.0,0.0,0,0.0,0.0,0.0,0,999.0,0,0,0
2606,0.0,0.0,0.0,0,0.0,0.0,0.0,0,972.0,0,0,0
2607,0.0,0.0,0.0,0,1277.0,17.99988980907314,9.0,120,1322.0,0,0,0
2608,0.0,0.0,0.0,0,1132.0,18.271893710588884,9.0,120,1158.0,0,0,0
2609,0.0,0.0,0.0,0,1164.0,17.39851658716246,0.0,120,1203.0,0,0,0
2610,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1098.0,0,0,0
2611,0.0,0.0,0.0,0,645.0,17.677010519059774,9.0,120,662.0,0,0,0
2612,0.0,0.0,0.0,0,0.0,0.0,0.0,0,891.0,0,0,0
2613,0.0,0.0,0.0,0,0.0,0.0,0.0,0,461.0,0,0,0
2614,0.0,0.0,0.0,0,1197.0,16.857431304809275,0.0,120,1215.0,0,0,0
2615,0.0,0.0,0.0,0,1022.0,16.89325017597229,0.0,120,1056.0,0,0,0
2616,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1168.0,0,0,0
2617,0.0,0.0,0.0,0,768.0,19.589438040351705,10.0,120,793.0,0,0,0
2618,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1187.0,0,0,0
2619,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1215.0,0,0,0
2620,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1120.0,0,0,0
2621,0.0,0.0,0.0,0,933.0,21.07525366983066,11.0,120,962.0,0,0,0
2622,0.0,0.0,0.0,0,764.0,23.065192340744343,12.0,120,791.0,0,0,0
2623,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1237.0,0,0,0
2624,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1298.0,0,0,0
2625,0.0,0.0,0.0,0,0.0,0.0,0.0,0,624.0,0,0,0
2626,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1160.0,0,0,0
2627,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1094.0,0,0,0
2628,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1244.0,0,0,0
2629,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1143.0,0,0,0
2630,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1241.0,0,0,0
2631,0.0,0.0,0.0,0,1427.0,19.415930121752105,10.0,120,1454.0,0,0,0
2632,0.0,0.0,0.0,0,0.0,0.0,0.0,0,671.0,0,0,0
2633,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1284.0,0,0,0
2634,0.0,0.0,0.0,0,478.0,15.42436710283198,0.0,120,499.0,0,0,0
2635,0.0,0.0,0.0,0,1323.0,19.322292850854,10.0,120,1354.0,0,0,0
2636,0.0,0.0,0.0,0,0.0,0.0,0.0,0,964.0,0,0,0
2637,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1182.0,0,0,0
2638,0.0,0.0,0.0,0,1133.0,22.397733626923376,11.0,120,1168.0,0,0,0
2639,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1104.0,0,0,0
2640,0.0,0.0,0.0,0,0.0,0.0,0.0,0,927.0,0,0,0
2641,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1628.0,0,0,0
2642,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1334.0,0,0,0
2643,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1112.0,0,0,0
2644,0.0,0.0,0.0,0,1157.0,16.41398953651993,0.0,120,1182.0,0,0,0
2645,0.0,0.0,0.0,0,1119.0,19.892091237030453,10.0,120,1141.0,0,0,0
2646,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1191.0,0,0,0
2647,0.0,0.0,0.0,0,0.0,0.0,0.0,0,766.0,0,0,0
2648,824.0,22.56649664917563,0.0,120,0.0,0.0,0.0,0,977.0,0,0,0
2649,779.0,22.044768010771648,0.0,120,0.0,0.0,0.0,0,1046.0,0,0,0
2650,800.0,22.555020177958358,0.0,120,0.0,0.0,0.0,0,973.0,0,0,0
2651,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1126.0,0,0,0
2652,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1534.0,0,0,0
2653,0.0,0.0,0.0,0,0.0,0.0,0.0,0,696.0,0,0,0
2654,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1220.0,0,0,0
2655,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1235.0,0,0,0
2656,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1526.0,0,0,0
2657,0.0,0.0,0.0,0,1405.0,18.97703013896539,0.0,120,1428.0,0,0,0
2658,0.0,0.0,0.0,0,1265.0,18.197751469812612,9.0,120,1281.0,0,0,0
2659,0.0,0.0,0.0,0,0.0,0.0,0.0,0,849.0,0,0,0
2660,0.0,0.0,0.0,0,1103.0,20.62534898155147,10.0,120,1137.0,0,0,0
2661,0.0,0.0,0.0,0,1090.0,20.890358273157762,10.0,120,1139.0,0,0,0
2662,0.0,0.0,0.0,0,1294.0,16.22398389612909,0.0,120,1356.0,0,0,0
2663,0.0,0.0,0.0,0,889.0,17.374252894608027,9.0,120,903.0,0,0,0
2664,0.0,0.0,0.0,0,0.0,0.0,0.0,0,806.0,0,0,0
2665,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1331.0,0,0,0
2666,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1092.0,0,0,0
2667,0.0,0.0,0.0,0,0.0,0.0,0.0,0,934.0,0,0,0
2668,0.0,0.0,0.0,0,0.0,0.0,0.0,0,947.0,0,0,0
2669,0.0,0.0,0.0,0,0.0,0.0,0.0,0,913.0,0,0,0
2670,0.0,0.0,0.0,0,0.0,0.0,0.0,0,766.0,0,0,0
2671,0.0,0.0,0.0,0,0.0,0.0,0.0,0,955.0,0,0,0
2672,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1099.0,0,0,0
2673,0.0,0.0,0.0,0,1509.0,19.272138360363527,10.0,120,1551.0,0,0,0
2674,0.0,0.0,0.0,0,0.0,0.0,0.0,0,853.0,0,0,0
2675,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1341.0,0,0,0
2676,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1070.0,0,0,0
2677,0.0,0.0,0.0,0,0.0,0.0,0.0,0,700.0,0,0,0
2678,0.0,0.0,0.0,0,1218.0,19.925286011436796,10.0,120,1251.0,0,0,0
2679,0.0,0.0,0.0,0,0.0,0.0,0.0,0,886.0,0,0,0
2680,0.0,0.0,0.0,0,0.0,0.0,0.0,0,750.0,0,0,0
2681,0.0,0.0,0.0,0,1433.0,18.458727091457206,0.0,120,1463.0,0,0,0
2682,0.0,0.0,0.0,0,1040.0,20.667794105964028,0.0,120,1078.0,0,0,0
2683,0.0,0.0,0.0,0,0.0,0.0,0.0,0,857.0,0,0,0
2684,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1267.0,0,0,0
2685,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1062.0,0,0,0
2686,0.0,0.0,0.0,0,0.0,0.0,0.0,0,940.0,0,0,0
2687,0.0,0.0,0.0,0,1451.0,17.44926722406163,0.0,120,1483.0,0,0,0
2688,0.0,0.0,0.0,0,0.0,0.0,0.0,0,984.0,0,0,0
2689,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1346.0,0,0,0
2690,0.0,0.0,0.0,0,0.0,0.0,0.0,0,767.0,0,0,0
2691,0.0,0.0,0.0,0,0.0,0.0,0.0,0,953.0,0,0,0
2692,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1405.0,0,0,0
2693,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1086.0,0,0,0
2694,0.0,0.0,0.0,0,918.0,21.4222973982949,11.0,120,954.0,0,0,0
2695,0.0,0.0,0.0,0,1286.0,17.89418365610422,9.0,120,1336.0,0,0,0
2696,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1447.0,0,0,0
2697,0.0,0.0,0.0,0,718.0,16.058699797403037,0.0,120,743.0,0,0,0
2698,0.0,0.0,0.0,0,733.0,15.51798435152424,0.0,120,769.0,0,0,0
2699,0.0,0.0,0.0,0,1222.0,18.111205087847182,9.0,120,1256.0,0,0,0
2700,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1213.0,0,0,0
2701,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1196.0,0,0,0
2702,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1312.0,0,0,0
2703,0.0,0.0,0.0,0,0.0,0.0,0.0,0,985.0,0,0,0
2704,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1156.0,0,0,0
2705,0.0,0.0,0.0,0,0.0,0.0,0.0,0,739.0,0,0,0
2706,0.0,0.0,0.0,0,1037.0,18.582175419844372,9.0,120,1067.0,0,0,0
2707,382.0,19.447040705853937,0.0,120,0.0,0.0,0.0,0,694.0,0,0,0
2708,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1198.0,0,0,0
2709,0.0,0.0,0.0,0,0.0,0.0,0.0,0,925.0,0,0,0
2710,0.0,0.0,0.0,0,1171.0,20.00997524975137,10.0,120,1203.0,0,0,0
2711,0.0,0.0,0.0,0,0.0,0.0,0.0,0,927.0,0,0,0
2712,0.0,0.0,0.0,0,0.0,0.0,0.0,0,954.0,0,0,0
2713,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1074.0,0,0,0
2714,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1452.0,0,0,0
2715,0.0,0.0,0.0,0,0.0,0.0,0.0,0,742.0,0,0,0
2716,0.0,0.0,0.0,0,0.0,0.0,0.0,0,738.0,0,0,0
2717,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1015.0,0,0,0
2718,0.0,0.0,0.0,0,0.0,0.0,0.0,0,666.0,0,0,0
2719,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1030.0,0,0,0
2720,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1211.0,0,0,0
2721,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1147.0,0,0,0
