,t_fcs_ida,E_fcs_ida,delta_rec_ida,carga_ida,t_fcs_vuelta,E_fcs_vuelta,delta_rec_vuelta,carga_vuelta,t_llegada_casa,E_casa,delta_home,Pot_dom
1542,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1053.0,0,0,0
1543,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1077.0,0,0,0
1544,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1398.0,0,0,0
1545,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1007.0,0,0,0
1546,0.0,0.0,0.0,0,1280.0,18.874456347967627,9.0,120,1317.0,0,0,0
1547,0.0,0.0,0.0,0,1010.0,21.10818526042198,0.17590154383684983,120,1048.0,0,0,0
1548,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1170.0,0,0,0
1549,0.0,0.0,0.0,0,0.0,0.0,0.0,0,974.0,0,0,0
1550,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1030.0,0,0,0
1551,0.0,0.0,0.0,0,996.0,19.761789942160377,0.16468158285133647,120,1016.0,0,0,0
1552,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1162.0,0,0,0
1553,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1143.0,0,0,0
1554,0.0,0.0,0.0,0,899.0,17.95986162594653,9.0,120,922.0,0,0,0
1555,0.0,0.0,0.0,0,1155.0,19.30707875844722,0.16089232298706016,120,1174.0,0,0,0
1556,0.0,0.0,0.0,0,1382.0,16.834317705135728,8.0,120,1412.0,0,0,0
1557,0.0,0.0,0.0,0,1492.0,17.800346189871046,0.14833621824892537,120,1521.0,0,0,0
1558,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1043.0,0,0,0
1559,0.0,0.0,0.0,0,1003.0,21.03507197884915,11.0,120,1064.0,0,0,0
1560,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1278.0,0,0,0
1561,0.0,0.0,0.0,0,1013.0,23.70352094857799,12.0,120,1034.0,0,0,0
1562,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1113.0,0,0,0
1563,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1657.0,0,0,0
1564,0.0,0.0,0.0,0,1098.0,17.604287560247705,9.0,120,1139.0,0,0,0
1565,0.0,0.0,0.0,0,0.0,0.0,0.0,0,922.0,0,0,0
1566,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1039.0,0,0,0
1567,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1110.0,0,0,0
1568,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1103.0,0,0,0
1569,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1292.0,0,0,0
1570,0.0,0.0,0.0,0,0.0,0.0,0.0,0,958.0,0,0,0
1571,0.0,0.0,0.0,0,0.0,0.0,0.0,0,737.0,0,0,0
1572,0.0,0.0,0.0,0,0.0,0.0,0.0,0,968.0,0,0,0
1573,0.0,0.0,0.0,0,0.0,0.0,0.0,0,999.0,0,0,0
1574,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1051.0,0,0,0
1575,0.0,0.0,0.0,0,776.0,21.011474124823394,11.0,120,812.0,0,0,0
1576,0.0,0.0,0.0,0,1101.0,19.75050354372147,10.0,120,1124.0,0,0,0
1577,0.0,0.0,0.0,0,1206.0,17.530720626100624,9.0,120,1237.0,0,0,0
1578,0.0,0.0,0.0,0,1036.0,16.207051932955498,0.13505876610796247,120,1078.0,0,0,0
1579,0.0,0.0,0.0,0,1155.0,18.90099493865578,9.0,120,1200.0,0,0,0
1580,0.0,0.0,0.0,0,851.0,18.89541641346465,9.0,120,893.0,0,0,0
1581,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1240.0,0,0,0
1582,0.0,0.0,0.0,0,0.0,0.0,0.0,0,535.0,0,0,0
1583,0.0,0.0,0.0,0,0.0,0.0,0.0,0,944.0,0,0,0
1584,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1442.0,0,0,0
1585,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1177.0,0,0,0
1586,0.0,0.0,0.0,0,0.0,0.0,0.0,0,886.0,0,0,0
1587,0.0,0.0,0.0,0,1307.0,20.530965796745146,10.0,120,1338.0,0,0,0
1588,0.0,0.0,0.0,0,1108.0,18.862566843415053,9.0,120,1147.0,0,0,0
1589,0.0,0.0,0.0,0,1055.0,18.494954382552095,0.1541246198546008,120,1106.0,0,0,0
1590,0.0,0.0,0.0,0,0.0,0.0,0.0,0,514.0,0,0,0
1591,0.0,0.0,0.0,0,1154.0,18.989333391626346,9.0,120,1204.0,0,0,0
1592,0.0,0.0,0.0,0,1356.0,20.47786734922864,10.0,120,1391.0,0,0,0
1593,0.0,0.0,0.0,0,1318.0,19.229096083829358,10.0,120,1329.0,0,0,0
1594,0.0,0.0,0.0,0,0.0,0.0,0.0,0,421.0,0,0,0
1595,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1057.0,0,0,0
1596,0.0,0.0,0.0,0,1152.0,18.890173545809578,0.15741811288174648,120,1194.0,0,0,0
1597,0.0,0.0,0.0,0,1165.0,19.185870822160535,10.0,120,1213.0,0,0,0
1598,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1018.0,0,0,0
1599,0.0,0.0,0.0,0,0.0,0.0,0.0,0,766.0,0,0,0
1600,0.0,0.0,0.0,0,0.0,0.0,0.0,0,896.0,0,0,0
1601,0.0,0.0,0.0,0,1304.0,17.658005406042477,9.0,120,1332.0,0,0,0
1602,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1121.0,0,0,0
1603,0.0,0.0,0.0,0,0.0,0.0,0.0,0,612.0,0,0,0
1604,0.0,0.0,0.0,0,0.0,0.0,0.0,0,983.0,0,0,0
1605,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1173.0,0,0,0
1606,0.0,0.0,0.0,0,0.0,0.0,0.0,0,830.0,0,0,0
1607,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1560.0,0,0,0
1608,0.0,0.0,0.0,0,730.0,20.134169641936534,0.1677847470161378,120,771.0,0,0,0
1609,0.0,0.0,0.0,0,1370.0,20.812925666074555,10.0,120,1391.0,0,0,0
1610,0.0,0.0,0.0,0,0.0,0.0,0.0,0,788.0,0,0,0
1611,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1227.0,0,0,0
1612,919.0,19.139282457523336,10.0,120,0.0,0.0,0.0,0,1154.0,0,0,0
1613,1162.0,23.002478603874984,12.0,120,0.0,0.0,0.0,0,1369.0,0,0,0
1614,1164.0,18.753249893126284,9.0,120,0.0,0.0,0.0,0,1347.0,0,0,0
1615,0.0,0.0,0.0,0,770.0,16.536899334319006,8.0,120,816.0,0,0,0
1616,0.0,0.0,0.0,0,691.0,18.153848946705878,9.0,120,719.0,0,0,0
1617,0.0,0.0,0.0,0,1054.0,19.775407924237793,10.0,120,1097.0,0,0,0
1618,0.0,0.0,0.0,0,989.0,18.090610496033605,0.1507550874669467,120,1026.0,0,0,0
1619,0.0,0.0,0.0,0,1062.0,19.158361901560827,10.0,120,1092.0,0,0,0
1620,0.0,0.0,0.0,0,0.0,0.0,0.0,0,692.0,0,0,0
1621,0.0,0.0,0.0,0,0.0,0.0,0.0,0,578.0,0,0,0
1622,0.0,0.0,0.0,0,0.0,0.0,0.0,0,946.0,0,0,0
1623,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1195.0,0,0,0
1624,0.0,0.0,0.0,0,0.0,0.0,0.0,0,440.0,0,0,0
1625,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1227.0,0,0,0
1626,0.0,0.0,0.0,0,891.0,20.26254035236133,0.16885450293634444,120,921.0,0,0,0
1627,0.0,0.0,0.0,0,0.0,0.0,0.0,0,931.0,0,0,0
1628,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1626.0,0,0,0
1629,0.0,0.0,0.0,0,861.0,16.77545741040321,8.0,120,890.0,0,0,0
1630,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1049.0,0,0,0
1631,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1436.0,0,0,0
1632,0.0,0.0,0.0,0,1528.0,15.697520226716183,0.13081266855596818,120,1573.0,0,0,0
1633,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1087.0,0,0,0
1634,0.0,0.0,0.0,0,1061.0,19.423987477784017,10.0,120,1098.0,0,0,0
1635,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1204.0,0,0,0
1636,0.0,0.0,0.0,0,1382.0,17.08279150000219,0.14235659583335158,120,1423.0,0,0,0
1637,0.0,0.0,0.0,0,0.0,0.0,0.0,0,499.0,0,0,0
1638,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1141.0,0,0,0
1639,0.0,0.0,0.0,0,965.0,21.774972659531326,11.0,120,992.0,0,0,0
1640,0.0,0.0,0.0,0,1017.0,21.943279901431055,11.0,120,1044.0,0,0,0
1641,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1218.0,0,0,0
1642,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1073.0,0,0,0
1643,0.0,0.0,0.0,0,1342.0,17.404165866850168,0.14503471555708472,120,1395.0,0,0,0
1644,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1181.0,0,0,0
1645,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1157.0,0,0,0
1646,0.0,0.0,0.0,0,1026.0,17.79958078191535,9.0,120,1052.0,0,0,0
1647,0.0,0.0,0.0,0,1514.0,17.68547505523382,9.0,120,1539.0,0,0,0
1648,0.0,0.0,0.0,0,1105.0,19.741909404421175,0.1645159117035098,120,1135.0,0,0,0
1649,0.0,0.0,0.0,0,0.0,0.0,0.0,0,759.0,0,0,0
1650,0.0,0.0,0.0,0,1048.0,23.36125057763924,12.0,120,1069.0,0,0,0
1651,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1146.0,0,0,0
1652,0.0,0.0,0.0,0,0.0,0.0,0.0,0,957.0,0,0,0
1653,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1466.0,0,0,0
1654,0.0,0.0,0.0,0,0.0,0.0,0.0,0,777.0,0,0,0
1655,0.0,0.0,0.0,0,1211.0,15.777718879264295,0.13148099066053578,120,1234.0,0,0,0
1656,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1184.0,0,0,0
1657,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1048.0,0,0,0
1658,0.0,0.0,0.0,0,1039.0,16.439380699411533,0.13699483916176278,120,1069.0,0,0,0
1659,0.0,0.0,0.0,0,635.0,16.276479472136362,8.0,120,659.0,0,0,0
1660,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1035.0,0,0,0
1661,0.0,0.0,0.0,0,0.0,0.0,0.0,0,955.0,0,0,0
1662,0.0,0.0,0.0,0,0.0,0.0,0.0,0,989.0,0,0,0
1663,0.0,0.0,0.0,0,1173.0,19.68483470519497,10.0,120,1199.0,0,0,0
1664,0.0,0.0,0.0,0,0.0,0.0,0.0,0,749.0,0,0,0
1665,0.0,0.0,0.0,0,0.0,0.0,0.0,0,824.0,0,0,0
1666,0.0,0.0,0.0,0,0.0,0.0,0.0,0,988.0,0,0,0
1667,0.0,0.0,0.0,0,1151.0,17.67630731132651,9.0,120,1184.0,0,0,0
1668,0.0,0.0,0.0,0,0.0,0.0,0.0,0,765.0,0,0,0
1669,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1292.0,0,0,0
1670,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1222.0,0,0,0
1671,0.0,0.0,0.0,0,0.0,0.0,0.0,0,825.0,0,0,0
1672,1128.0,18.833567197018734,9.0,120,0.0,0.0,0.0,0,1364.0,0,0,0
1673,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1052.0,0,0,0
1674,0.0,0.0,0.0,0,0.0,0.0,0.0,0,832.0,0,0,0
1675,0.0,0.0,0.0,0,0.0,0.0,0.0,0,756.0,0,0,0
1676,0.0,0.0,0.0,0,0.0,0.0,0.0,0,679.0,0,0,0
1677,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1071.0,0,0,0
1678,0.0,0.0,0.0,0,0.0,0.0,0.0,0,990.0,0,0,0
1679,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1213.0,0,0,0
1680,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1142.0,0,0,0
1681,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1168.0,0,0,0
1682,0.0,0.0,0.0,0,0.0,0.0,0.0,0,792.0,0,0,0
1683,0.0,0.0,0.0,0,796.0,20.822224852190224,10.0,120,832.0,0,0,0
1684,0.0,0.0,0.0,0,0.0,0.0,0.0,0,941.0,0,0,0
1685,0.0,0.0,0.0,0,778.0,16.992931007406145,0.14160775839505121,120,801.0,0,0,0
1686,0.0,0.0,0.0,0,0.0,0.0,0.0,0,949.0,0,0,0
1687,0.0,0.0,0.0,0,0.0,0.0,0.0,0,988.0,0,0,0
1688,0.0,0.0,0.0,0,1211.0,16.81743520149774,0.14014529334581452,120,1229.0,0,0,0
1689,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1140.0,0,0,0
1690,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1074.0,0,0,0
1691,0.0,0.0,0.0,0,973.0,19.63570869679242,0.1636309058066035,120,991.0,0,0,0
1692,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1089.0,0,0,0
1693,0.0,0.0,0.0,0,930.0,19.465490341422807,0.16221241951185672,120,971.0,0,0,0
1694,0.0,0.0,0.0,0,451.0,17.215014030758624,0.14345845025632187,120,475.0,0,0,0
1695,0.0,0.0,0.0,0,0.0,0.0,0.0,0,866.0,0,0,0
1696,0.0,0.0,0.0,0,943.0,16.75388630281294,0.13961571919010785,120,973.0,0,0,0
1697,0.0,0.0,0.0,0,1385.0,17.513881057626712,9.0,120,1387.0,0,0,0
1698,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1181.0,0,0,0
1699,0.0,0.0,0.0,0,0.0,0.0,0.0,0,714.0,0,0,0
1700,0.0,0.0,0.0,0,0.0,0.0,0.0,0,772.0,0,0,0
1701,0.0,0.0,0.0,0,1162.0,17.34043673709186,9.0,120,1195.0,0,0,0
1702,1199.0,20.755509502440635,10.0,120,0.0,0.0,0.0,0,1385.0,0,0,0
1703,0.0,0.0,0.0,0,0.0,0.0,0.0,0,631.0,0,0,0
1704,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1207.0,0,0,0
1705,0.0,0.0,0.0,0,0.0,0.0,0.0,0,829.0,0,0,0
1706,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1056.0,0,0,0
1707,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1141.0,0,0,0
1708,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1083.0,0,0,0
1709,0.0,0.0,0.0,0,1002.0,16.54391612154073,0.13786596767950607,120,1032.0,0,0,0
1710,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1126.0,0,0,0
1711,0.0,0.0,0.0,0,1215.0,18.949270784975766,0.15791058987479806,120,1230.0,0,0,0
1712,0.0,0.0,0.0,0,0.0,0.0,0.0,0,670.0,0,0,0
1713,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1008.0,0,0,0
1714,0.0,0.0,0.0,0,1083.0,21.37213065188078,11.0,120,1122.0,0,0,0
1715,0.0,0.0,0.0,0,0.0,0.0,0.0,0,758.0,0,0,0
1716,0.0,0.0,0.0,0,0.0,0.0,0.0,0,730.0,0,0,0
1717,0.0,0.0,0.0,0,1332.0,20.238202696928646,0.16865168914107204,120,1368.0,0,0,0
1718,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1095.0,0,0,0
1719,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1014.0,0,0,0
1720,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1205.0,0,0,0
1721,0.0,0.0,0.0,0,1100.0,16.007975427185173,0.1333997952265431,120,1133.0,0,0,0
1722,0.0,0.0,0.0,0,0.0,0.0,0.0,0,998.0,0,0,0
1723,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1072.0,0,0,0
1724,0.0,0.0,0.0,0,0.0,0.0,0.0,0,855.0,0,0,0
1725,0.0,0.0,0.0,0,803.0,16.905001992425618,0.14087501660354682,120,821.0,0,0,0
1726,0.0,0.0,0.0,0,1504.0,19.69063643849994,10.0,120,1529.0,0,0,0
1727,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1027.0,0,0,0
1728,0.0,0.0,0.0,0,0.0,0.0,0.0,0,912.0,0,0,0
1729,0.0,0.0,0.0,0,946.0,17.840087883004237,9.0,120,969.0,0,0,0
1730,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1405.0,0,0,0
1731,0.0,0.0,0.0,0,0.0,0.0,0.0,0,492.0,0,0,0
1732,0.0,0.0,0.0,0,791.0,18.31612905678694,9.0,120,807.0,0,0,0
1733,0.0,0.0,0.0,0,1062.0,16.964001618313056,8.0,120,1088.0,0,0,0
1734,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1353.0,0,0,0
1735,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1022.0,0,0,0
1736,0.0,0.0,0.0,0,0.0,0.0,0.0,0,508.0,0,0,0
1737,0.0,0.0,0.0,0,0.0,0.0,0.0,0,781.0,0,0,0
1738,0.0,0.0,0.0,0,1167.0,15.908034547675655,0.13256695456396378,120,1186.0,0,0,0
1739,0.0,0.0,0.0,0,874.0,18.914418647981243,0.1576201553998437,120,909.0,0,0,0
1740,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1180.0,0,0,0
1741,0.0,0.0,0.0,0,782.0,18.819557945498055,9.0,120,851.0,0,0,0
1742,0.0,0.0,0.0,0,0.0,0.0,0.0,0,907.0,0,0,0
1743,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1183.0,0,0,0
1744,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1185.0,0,0,0
1745,0.0,0.0,0.0,0,0.0,0.0,0.0,0,676.0,0,0,0
1746,0.0,0.0,0.0,0,0.0,0.0,0.0,0,958.0,0,0,0
1747,0.0,0.0,0.0,0,0.0,0.0,0.0,0,620.0,0,0,0
1748,0.0,0.0,0.0,0,1186.0,16.370369932816203,0.13641974944013502,120,1205.0,0,0,0
1749,0.0,0.0,0.0,0,1167.0,21.163359920894276,11.0,120,1184.0,0,0,0
1750,0.0,0.0,0.0,0,0.0,0.0,0.0,0,881.0,0,0,0
1751,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1332.0,0,0,0
1752,0.0,0.0,0.0,0,0.0,0.0,0.0,0,875.0,0,0,0
1753,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1281.0,0,0,0
1754,0.0,0.0,0.0,0,0.0,0.0,0.0,0,463.0,0,0,0
1755,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1324.0,0,0,0
1756,0.0,0.0,0.0,0,0.0,0.0,0.0,0,853.0,0,0,0
1757,0.0,0.0,0.0,0,853.0,19.016973386073985,0.1584747782172832,120,887.0,0,0,0
1758,0.0,0.0,0.0,0,1321.0,22.136987423920772,11.0,120,1349.0,0,0,0
1759,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1334.0,0,0,0
1760,0.0,0.0,0.0,0,1375.0,17.251724669752086,0.14376437224793406,120,1396.0,0,0,0
1761,0.0,0.0,0.0,0,1255.0,23.077710183441127,12.0,120,1288.0,0,0,0
1762,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1182.0,0,0,0
1763,0.0,0.0,0.0,0,1149.0,17.970409679930917,9.0,120,1179.0,0,0,0
1764,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1469.0,0,0,0
1765,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1040.0,0,0,0
1766,0.0,0.0,0.0,0,0.0,0.0,0.0,0,694.0,0,0,0
1767,0.0,0.0,0.0,0,0.0,0.0,0.0,0,704.0,0,0,0
1768,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1078.0,0,0,0
1769,0.0,0.0,0.0,0,0.0,0.0,0.0,0,608.0,0,0,0
1770,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1054.0,0,0,0
1771,0.0,0.0,0.0,0,801.0,17.76636236052601,0.14805301967105008,120,831.0,0,0,0
1772,0.0,0.0,0.0,0,0.0,0.0,0.0,0,651.0,0,0,0
1773,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1185.0,0,0,0
1774,0.0,0.0,0.0,0,0.0,0.0,0.0,0,883.0,0,0,0
1775,0.0,0.0,0.0,0,0.0,0.0,0.0,0,871.0,0,0,0
1776,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1216.0,0,0,0
1777,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1123.0,0,0,0
1778,986.0,17.696084542957195,9.0,120,0.0,0.0,0.0,0,1167.0,0,0,0
1779,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1142.0,0,0,0
1780,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1366.0,0,0,0
1781,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1192.0,0,0,0
1782,0.0,0.0,0.0,0,1084.0,20.448804517718894,10.0,120,1123.0,0,0,0
1783,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1433.0,0,0,0
1784,0.0,0.0,0.0,0,0.0,0.0,0.0,0,900.0,0,0,0
1785,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1118.0,0,0,0
1786,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1418.0,0,0,0
1787,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1108.0,0,0,0
1788,0.0,0.0,0.0,0,884.0,17.473867225854406,0.14561556021545338,120,918.0,0,0,0
1789,0.0,0.0,0.0,0,0.0,0.0,0.0,0,525.0,0,0,0
1790,0.0,0.0,0.0,0,0.0,0.0,0.0,0,780.0,0,0,0
1791,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1117.0,0,0,0
1792,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1161.0,0,0,0
1793,847.0,18.37485748087373,9.0,120,0.0,0.0,0.0,0,1057.0,0,0,0
1794,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1327.0,0,0,0
1795,0.0,0.0,0.0,0,0.0,0.0,0.0,0,964.0,0,0,0
1796,0.0,0.0,0.0,0,0.0,0.0,0.0,0,798.0,0,0,0
1797,0.0,0.0,0.0,0,952.0,19.414560079771363,10.0,120,985.0,0,0,0
1798,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1417.0,0,0,0
1799,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1489.0,0,0,0
1800,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1147.0,0,0,0
1801,0.0,0.0,0.0,0,1445.0,18.174542614098364,0.15145452178415303,120,1478.0,0,0,0
1802,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1119.0,0,0,0
1803,0.0,0.0,0.0,0,0.0,0.0,0.0,0,734.0,0,0,0
1804,0.0,0.0,0.0,0,878.0,17.849820863292017,9.0,120,904.0,0,0,0
1805,0.0,0.0,0.0,0,1147.0,19.349262500720418,0.16124385417267015,120,1203.0,0,0,0
1806,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1192.0,0,0,0
1807,0.0,0.0,0.0,0,1210.0,20.44030334619294,0.17033586121827451,120,1244.0,0,0,0
1808,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1456.0,0,0,0
1809,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1229.0,0,0,0
1810,0.0,0.0,0.0,0,568.0,22.443928308407443,11.0,120,610.0,0,0,0
1811,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1071.0,0,0,0
1812,0.0,0.0,0.0,0,0.0,0.0,0.0,0,814.0,0,0,0
1813,0.0,0.0,0.0,0,0.0,0.0,0.0,0,838.0,0,0,0
1814,0.0,0.0,0.0,0,690.0,18.683836501411967,9.0,120,718.0,0,0,0
1815,0.0,0.0,0.0,0,1148.0,19.671255552260387,0.1639271296021699,120,1177.0,0,0,0
1816,0.0,0.0,0.0,0,1396.0,18.722549922761836,0.15602124935634862,120,1434.0,0,0,0
1817,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1067.0,0,0,0
1818,0.0,0.0,0.0,0,0.0,0.0,0.0,0,769.0,0,0,0
1819,1263.0,20.588553452822634,10.0,120,0.0,0.0,0.0,0,1481.0,0,0,0
1820,0.0,0.0,0.0,0,0.0,0.0,0.0,0,826.0,0,0,0
1821,0.0,0.0,0.0,0,875.0,20.647740644650554,0.17206450537208795,120,906.0,0,0,0
1822,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1086.0,0,0,0
1823,0.0,0.0,0.0,0,1017.0,18.843772835028265,9.0,120,1048.0,0,0,0
1824,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1003.0,0,0,0
1825,0.0,0.0,0.0,0,922.0,18.00299824339218,9.0,120,952.0,0,0,0
1826,0.0,0.0,0.0,0,937.0,20.404238066954903,10.0,120,951.0,0,0,0
1827,0.0,0.0,0.0,0,0.0,0.0,0.0,0,714.0,0,0,0
1828,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1220.0,0,0,0
1829,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1222.0,0,0,0
1830,0.0,0.0,0.0,0,835.0,20.937179863226344,10.0,120,865.0,0,0,0
1831,0.0,0.0,0.0,0,1183.0,15.452229496515143,0.12876857913762618,120,1225.0,0,0,0
1832,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1187.0,0,0,0
1833,0.0,0.0,0.0,0,0.0,0.0,0.0,0,923.0,0,0,0
1834,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1056.0,0,0,0
1835,0.0,0.0,0.0,0,1249.0,17.99288574944937,0.14994071457874475,120,1279.0,0,0,0
1836,0.0,0.0,0.0,0,0.0,0.0,0.0,0,813.0,0,0,0
1837,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1427.0,0,0,0
1838,0.0,0.0,0.0,0,1250.0,18.22854270109254,0.1519045225091045,120,1286.0,0,0,0
1839,0.0,0.0,0.0,0,0.0,0.0,0.0,0,894.0,0,0,0
1840,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1442.0,0,0,0
1841,0.0,0.0,0.0,0,0.0,0.0,0.0,0,957.0,0,0,0
1842,0.0,0.0,0.0,0,0.0,0.0,0.0,0,808.0,0,0,0
1843,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1141.0,0,0,0
1844,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1089.0,0,0,0
1845,0.0,0.0,0.0,0,0.0,0.0,0.0,0,925.0,0,0,0
1846,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1150.0,0,0,0
1847,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1016.0,0,0,0
1848,0.0,0.0,0.0,0,648.0,18.28565675301785,9.0,120,667.0,0,0,0
1849,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1093.0,0,0,0
1850,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1071.0,0,0,0
1851,0.0,0.0,0.0,0,0.0,0.0,0.0,0,795.0,0,0,0
1852,0.0,0.0,0.0,0,0.0,0.0,0.0,0,815.0,0,0,0
1853,0.0,0.0,0.0,0,0.0,0.0,0.0,0,710.0,0,0,0
1854,0.0,0.0,0.0,0,0.0,0.0,0.0,0,805.0,0,0,0
1855,0.0,0.0,0.0,0,0.0,0.0,0.0,0,945.0,0,0,0
1856,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1161.0,0,0,0
1857,0.0,0.0,0.0,0,856.0,18.06242025313707,9.0,120,890.0,0,0,0
